ID,Prediction
1,0.21097087860107422
2,0.21097087860107422
3,0.21097075939178467
4,0.21097081899642944
5,0.21097087860107422
6,0.2109706997871399
7,0.21097064018249512
8,0.21097084879875183
9,0.21097075939178467
10,0.21097064018249512
11,0.21097072958946228
12,0.21097075939178467
13,0.21097075939178467
14,0.21097075939178467
15,0.21097087860107422
16,0.2109707146883011
17,0.21097087860107422
18,0.21097087860107422
19,0.21097075939178467
20,0.21097081899642944
21,0.21097087860107422
22,0.2109706997871399
23,0.21097064018249512
24,0.21097084879875183
25,0.21097075939178467
26,0.21097064018249512
27,0.21097072958946228
28,0.21097075939178467
29,0.21097075939178467
30,0.21097075939178467
31,0.21097087860107422
32,0.2109707146883011
33,0.21097087860107422
34,0.21097087860107422
35,0.21097075939178467
36,0.21097081899642944
37,0.21097087860107422
38,0.2109706997871399
39,0.21097064018249512
40,0.21097084879875183
41,0.21097075939178467
42,0.21097064018249512
43,0.21097072958946228
44,0.21097075939178467
45,0.21097075939178467
46,0.21097075939178467
47,0.21097087860107422
48,0.2109707146883011
49,0.21097087860107422
50,0.21097087860107422
51,0.21097075939178467
52,0.21097081899642944
53,0.21097087860107422
54,0.2109706997871399
55,0.21097064018249512
56,0.21097084879875183
57,0.21097075939178467
58,0.21097064018249512
59,0.21097072958946228
60,0.21097075939178467
61,0.21097075939178467
62,0.21097075939178467
63,0.21097087860107422
64,0.2109707146883011
65,0.21097087860107422
66,0.21097087860107422
67,0.21097075939178467
68,0.21097081899642944
69,0.21097087860107422
70,0.2109706997871399
71,0.21097064018249512
72,0.21097084879875183
73,0.21097075939178467
74,0.21097064018249512
75,0.21097072958946228
76,0.21097075939178467
77,0.21097075939178467
78,0.21097075939178467
79,0.21097087860107422
80,0.2109707146883011
81,0.21097087860107422
82,0.21097087860107422
83,0.21097075939178467
84,0.21097081899642944
85,0.21097087860107422
86,0.2109706997871399
87,0.21097064018249512
88,0.21097084879875183
89,0.21097075939178467
90,0.21097064018249512
91,0.21097072958946228
92,0.21097075939178467
93,0.21097075939178467
94,0.21097075939178467
95,0.21097087860107422
96,0.2109707146883011
97,0.21097087860107422
98,0.21097087860107422
99,0.21097075939178467
100,0.21097081899642944
101,0.21097087860107422
102,0.2109706997871399
103,0.21097064018249512
104,0.21097084879875183
105,0.21097075939178467
106,0.21097064018249512
107,0.21097072958946228
108,0.21097075939178467
109,0.21097075939178467
110,0.21097075939178467
111,0.21097087860107422
112,0.2109707146883011
113,0.21097087860107422
114,0.21097087860107422
115,0.21097075939178467
116,0.21097081899642944
117,0.21097087860107422
118,0.2109706997871399
119,0.21097064018249512
120,0.21097084879875183
121,0.21097075939178467
122,0.21097064018249512
123,0.21097072958946228
124,0.21097075939178467
125,0.21097075939178467
126,0.21097075939178467
127,0.21097087860107422
128,0.2109707146883011
129,0.21097087860107422
130,0.21097087860107422
131,0.21097075939178467
132,0.21097081899642944
133,0.21097087860107422
134,0.2109706997871399
135,0.21097064018249512
136,0.21097084879875183
137,0.21097075939178467
138,0.21097064018249512
139,0.21097072958946228
140,0.21097075939178467
141,0.21097075939178467
142,0.21097075939178467
143,0.21097087860107422
144,0.2109707146883011
145,0.21097087860107422
146,0.21097087860107422
147,0.21097075939178467
148,0.21097081899642944
149,0.21097087860107422
150,0.2109706997871399
151,0.21097064018249512
152,0.21097084879875183
153,0.21097075939178467
154,0.21097064018249512
155,0.21097072958946228
156,0.21097075939178467
157,0.21097075939178467
158,0.21097075939178467
159,0.21097087860107422
160,0.2109707146883011
161,0.21097087860107422
162,0.21097087860107422
163,0.21097075939178467
164,0.21097081899642944
165,0.21097087860107422
166,0.2109706997871399
167,0.21097064018249512
